userId,movieId,rating,timestamp
38384,116897,4.5,1455906063
38384,119145,5.0,1477596498
38384,122882,3.5,1514487688
38384,122886,4.0,1514487708
38384,122900,3.5,1517505163
38384,122904,5.0,1477596426
38384,122906,3.0,1541277005
38384,122912,5.0,1541276947
38384,122916,5.0,1514486670
38384,122918,4.0,1514486668
38384,122920,3.5,1517505294
38384,122922,4.0,1514487682
38384,122926,4.0,1514486712
38384,128360,4.5,1455906136
38384,134130,4.5,1455905999
38384,135143,3.5,1514487686
38384,136020,4.0,1514487565
38384,138036,4.5,1514487559
38384,139644,3.5,1472407121
38384,140956,4.0,1541276996
38384,143355,2.5,1517505147
38384,159817,5.0,1514486620
38384,164179,4.5,1514487433
38384,166024,4.0,1549476172
38384,166528,4.5,1514487708
38384,166534,4.0,1514487534
38384,168252,4.5,1514486672
38384,171011,5.0,1514486621
38384,171763,4.0,1514486709
38384,174055,5.0,1514486662
38384,175569,4.5,1514486665
38384,175585,4.0,1514486711
38384,176101,4.0,1514487547
38384,176601,4.5,1549476164
38384,177593,5.0,1541276963
38384,179135,5.0,1541276968
38384,183897,5.0,1541276958
38384,185029,4.5,1547408951
38384,187541,4.5,1549476145
38384,187593,5.0,1541276960
38384,189203,4.5,1547408947
38384,192803,5.0,1547408942
38384,202429,5.0,1572919657
38384,202439,4.5,1579483354
38384,204698,5.0,1572919641
38385,1,0.5,1535052542
38385,32,2.0,1535052353
38385,47,5.0,1535052423
38385,50,3.5,1535050727
38385,110,0.5,1535052543
38385,296,4.0,1535050745
38385,318,4.0,1535050734
38385,327,3.0,1535051443
38385,356,0.5,1535052546
38385,480,0.5,1535052545
38385,527,4.0,1535050731
38385,541,3.0,1535053126
38385,589,0.5,1535051114
38385,593,4.0,1535050719
38385,778,2.5,1535052428
38385,780,0.5,1535052540
38385,924,4.0,1535051524
38385,1036,0.5,1535051105
38385,1089,2.0,1535053176
38385,1199,2.5,1535052426
38385,1206,3.0,1535052370
38385,1213,2.0,1535051187
38385,1219,4.0,1535051306
38385,1240,0.5,1535051112
38385,1258,5.0,1535051173
38385,1270,0.5,1535051094
38385,1291,0.5,1535051110
38385,1345,3.0,1535051944
38385,1354,4.0,1535050823
38385,1732,0.5,1535051271
38385,1784,2.5,1535051533
38385,1921,3.0,1535050875
38385,2712,3.0,1535051959
38385,2762,5.0,1535050758
38385,2858,4.0,1535051285
38385,2959,0.5,1535053312
38385,2997,3.0,1535053517
38385,3578,0.5,1535051601
38385,3793,0.5,1535051621
38385,3910,5.0,1535050822
38385,3949,3.0,1535051119
38385,4011,2.0,1535051741
38385,4022,0.5,1535051750
38385,4306,0.5,1535051108
38385,4878,4.0,1535051632
38385,4886,0.5,1535051624
38385,4896,0.5,1535051752
38385,4963,1.0,1535051651
38385,4993,0.5,1535051594
38385,4995,2.0,1535051610
38385,5349,0.5,1535051645
38385,5418,0.5,1535051639
38385,5445,0.5,1535051646
38385,5618,0.5,1535051716
38385,5816,0.5,1535051719
38385,5952,0.5,1535051598
38385,6365,1.0,1535051711
38385,6377,0.5,1535051623
38385,6539,0.5,1535051607
38385,6874,0.5,1535051619
38385,7153,0.5,1535051597
38385,7361,1.5,1535051612
38385,7371,3.0,1535050809
38385,7438,0.5,1535051636
38385,8368,0.5,1535051715
38385,8636,0.5,1535051707
38385,8961,0.5,1535051641
38385,32587,0.5,1535051713
38385,33794,0.5,1535051643
38385,44191,2.0,1535051746
38385,48043,5.0,1535050868
38385,48516,2.0,1535051738
38385,48780,2.0,1535051056
38385,48997,5.0,1535050789
38385,51540,1.0,1535053428
38385,58559,1.0,1535051604
38385,59315,0.5,1535051744
38385,60069,0.5,1535051753
38385,68157,2.0,1535051724
38385,68954,0.5,1535051734
38385,69134,5.0,1535052735
38385,72720,5.0,1535052584
38385,72998,0.5,1535051730
38385,74458,2.5,1535051033
38385,76079,3.0,1535051423
