userId,movieId,rating,timestamp
64129,2379,3.5,1551407595
64129,2380,3.5,1551407880
64129,2391,3.5,1551335212
64129,2395,3.0,1551331083
64129,2402,4.5,1551407067
64129,2403,5.0,1551331106
64129,2404,4.0,1551407494
64129,2405,4.0,1551406938
64129,2406,4.0,1551394834
64129,2409,3.5,1606463964
64129,2410,4.0,1551407007
64129,2411,4.0,1551407073
64129,2412,2.5,1551407522
64129,2420,3.0,1551334763
64129,2421,3.0,1551406922
64129,2422,2.5,1551407513
64129,2447,3.0,1551407834
64129,2455,4.0,1551334722
64129,2457,4.0,1551332574
64129,2468,3.0,1551407969
64129,2470,3.0,1551334649
64129,2471,3.5,1551407026
64129,2490,3.0,1365421937
64129,2501,4.0,1551334864
64129,2502,4.5,1551331101
64129,2505,3.5,1551407403
64129,2529,3.5,1551334629
64129,2539,3.0,1551394908
64129,2542,5.0,1551331103
64129,2567,3.5,1551407466
64129,2571,4.5,1365422254
64129,2572,3.0,1551394817
64129,2580,4.5,1551332462
64129,2599,3.0,1551438237
64129,2617,3.0,1551394762
64129,2618,4.0,1551394420
64129,2628,2.5,1551438122
64129,2640,3.0,1551334564
64129,2641,1.5,1365421911
64129,2671,3.0,1551406638
64129,2692,4.0,1551333409
64129,2699,2.5,1551438228
64129,2700,4.0,1551334520
64129,2702,4.5,1551407795
64129,2706,4.0,1551394741
64129,2710,3.0,1551394757
64129,2712,4.0,1551406596
64129,2716,4.0,1551330519
64129,2728,3.5,1551333324
64129,2735,4.0,1551407491
64129,2745,4.0,1551333312
64129,2762,4.0,1551330314
64129,2770,4.0,1551334750
64129,2791,3.0,1551330514
64129,2794,4.0,1551407685
64129,2797,4.5,1551406457
64129,2803,4.0,1551407108
64129,2826,4.0,1551334869
64129,2839,5.0,1551332907
64129,2858,4.0,1365422302
64129,2859,4.0,1551437992
64129,2871,4.5,1551406771
64129,2890,4.0,1551334644
64129,2908,3.0,1551406796
64129,2915,5.0,1551334838
64129,2916,4.5,1551330624
64129,2918,4.5,1551330398
64129,2953,2.0,1606463822
64129,2959,5.0,1365422232
64129,2968,3.5,1606463816
64129,2985,4.0,1551330800
64129,2987,3.0,1551334456
64129,2997,3.5,1551334413
64129,3005,4.0,1551406849
64129,3006,5.0,1551334782
64129,3020,4.5,1551334956
64129,3033,4.0,1551330824
64129,3039,5.0,1551334744
64129,3052,4.5,1551330303
64129,3098,4.0,1551407246
64129,3104,4.5,1551407166
64129,3107,3.0,1551334855
64129,3147,4.0,1511307615
64129,3148,4.5,1551406855
