userId,movieId,rating,timestamp
102508,1954,1.5,1573426702
102508,1968,4.0,1573426796
102508,2020,4.5,1573428453
102508,2067,3.5,1573428695
102508,2081,3.5,1573427310
102508,2146,3.5,1573426833
102508,2206,3.5,1573427954
102508,2248,3.5,1573426790
102508,2396,4.5,1573416439
102508,2398,4.0,1573426667
102508,2424,4.5,1573426258
102508,2565,3.5,1573427739
102508,2571,2.5,1573427884
102508,2572,3.5,1573428320
102508,2657,4.0,1573427517
102508,2671,4.0,1573426393
102508,2690,3.5,1573428121
102508,2724,3.5,1573426956
102508,2746,4.0,1573427524
102508,2915,3.0,1573426811
102508,2918,3.0,1573426805
102508,2935,4.0,1573429167
102508,3061,4.0,1573427432
102508,3079,3.5,1573428905
102508,3097,3.5,1573426657
102508,3255,4.0,1573427172
102508,3418,3.5,1573427487
102508,3435,4.0,1573426731
102508,3512,4.0,1573426937
102508,3549,3.5,1573427752
102508,3606,4.0,1573427412
102508,4069,3.5,1573428221
102508,4184,4.0,1573426661
102508,4231,3.0,1573428215
102508,4246,3.5,1573426436
102508,4720,3.5,1573426215
102508,4823,4.0,1573426944
102508,4886,3.5,1573429386
102508,4993,4.0,1573427078
102508,5377,3.0,1573426767
102508,5380,4.0,1573428132
102508,5527,3.5,1573428899
102508,5620,3.5,1573426950
102508,5816,4.0,1573416290
102508,5943,3.0,1573428228
102508,5952,4.0,1573427074
102508,5957,4.0,1573426962
102508,6155,3.0,1573426970
102508,6357,3.5,1573427761
102508,6358,4.0,1573427805
102508,6785,3.5,1573427766
102508,6942,4.0,1573426414
102508,7055,4.0,1573427406
102508,7149,3.0,1573428205
102508,7151,4.0,1573428497
102508,7153,4.0,1573427068
102508,7614,2.5,1573427746
102508,7669,5.0,1573426578
102508,7834,5.0,1573429332
102508,8368,4.5,1573426499
102508,8711,4.5,1573429593
102508,25937,3.5,1573427425
102508,26133,5.0,1573426674
102508,26479,4.0,1573427827
102508,34162,2.0,1573426082
102508,35836,0.5,1573416274
102508,36525,4.0,1573429669
102508,40629,3.0,1573426583
102508,40815,3.5,1573426503
102508,42007,3.0,1573426998
102508,43560,4.0,1573429276
102508,44004,3.0,1573426989
102508,45720,4.0,1573428744
102508,46062,4.0,1573428357
102508,49286,4.0,1573429637
102508,50160,4.0,1573428982
102508,50685,4.0,1573427579
102508,50802,2.5,1573427006
102508,51084,3.0,1573428646
102508,51694,3.5,1573426779
102508,51834,4.0,1573428894
102508,52975,3.5,1573426167
102508,54001,3.5,1573426493
102508,54259,4.0,1573429719
102508,56152,3.5,1573428395
102508,56367,4.0,1573416480
102508,58154,3.0,1573429262
102508,58347,4.0,1573429300
102508,59725,3.5,1573428761
102508,60069,3.0,1573428259
102508,60397,3.5,1573426157
102508,61123,3.5,1573428362
102508,62912,3.5,1573428367
102508,66203,4.0,1573428771
102508,69406,4.0,1573426978
102508,69757,3.0,1573427614
102508,69844,3.5,1573426508
102508,70293,4.0,1573428976
102508,70567,3.0,1573427605
102508,74508,4.0,1573426604
102508,78264,3.5,1573427026
102508,79132,3.5,1573426524
102508,80549,4.0,1573416460
102508,81834,4.0,1573426488
102508,88125,4.5,1573426482
102508,88810,3.5,1573429066
102508,94959,2.0,1573416413
102508,96588,3.5,1573428633
102508,97921,2.5,1573416308
102508,97936,3.0,1573428491
102508,98809,2.0,1573427083
102508,102407,4.0,1573428507
102508,104863,4.0,1573597624
102508,115667,3.5,1573425964
102508,132961,4.0,1573426611
102508,134853,3.0,1573427253
102508,140110,3.0,1573428727
102508,148775,3.0,1573429466
102508,160718,4.0,1573427259
102508,177615,3.5,1573585537
102508,180985,4.0,1573428821
102508,183837,3.5,1573585550
102508,185029,3.5,1573426236
102508,188751,2.0,1573428829
102508,191351,4.0,1573425982
102508,192283,4.0,1573428813
102508,195161,3.0,1573428836
102508,197199,4.0,1573428799
102509,1,5.0,979944275
102509,2,2.0,979943685
102509,7,2.0,980138936
102509,9,1.0,979941640
102509,10,3.0,979941677
102509,11,3.0,979945772
102509,12,2.0,980139953
102509,17,4.0,980141732
102509,19,1.0,980139988
102509,21,4.0,979940929
102509,22,3.0,980143573
102509,24,3.0,980142998
102509,26,4.0,1014325139
102509,29,5.0,979943025
102509,32,4.0,980142758
102509,34,5.0,979944232
102509,39,5.0,979944541
102509,40,4.0,1014325562
102509,41,4.0,980198127
102509,44,4.0,979941972
102509,45,4.0,980135634
102509,47,4.0,980143245
102509,48,1.0,980132478
102509,50,5.0,980143109
102509,52,3.0,979939979
102509,58,5.0,980142133
102509,60,5.0,980133180
102509,62,1.0,1014325279
102509,70,2.0,979941137
102509,71,1.0,979941458
102509,81,3.0,980142396
102509,89,2.0,979941458
102509,94,2.0,980198232
102509,95,4.0,980143950
102509,100,4.0,980143612
102509,101,3.0,979944276
102509,102,2.0,1011644244
102509,104,4.0,979947053
102509,107,4.0,979943630
102509,110,1.0,979940964
102509,112,5.0,979941343
102509,117,2.0,1014325355
102509,125,4.0,979944541
102509,137,4.0,1011644502
102509,141,4.0,979947450
102509,145,2.0,979940858
102509,147,4.0,1014325512
102509,150,3.0,980196983
102509,153,3.0,979942256
102509,158,3.0,979943741
102509,160,1.0,979942761
102509,161,4.0,980143276
102509,164,4.0,979940383
102509,165,3.0,979942256
102509,166,4.0,980139743
102509,168,1.0,979942670
102509,171,3.0,980138414
102509,172,1.0,979942761
102509,173,2.0,979942670
102509,175,4.0,980198202
102509,176,4.0,979944403
102509,178,4.0,980139088
102509,180,3.0,979945111
102509,185,2.0,980142969
102509,186,1.0,980139770
102509,189,4.0,1011647650
102509,190,3.0,980143350
102509,194,4.0,980197488
102509,198,1.0,979941172
102509,203,2.0,980139661
102509,204,1.0,979941972
102509,207,2.0,1011650374
102509,208,1.0,979942525
102509,216,3.0,980138983
102509,218,3.0,980139160
102509,222,4.0,980142039
102509,223,5.0,980135380
102509,225,2.0,980143840
102509,230,3.0,980143376
102509,231,1.0,980137052
102509,232,5.0,979944510
102509,234,3.0,980139770
102509,235,5.0,979944449
102509,236,2.0,980138983
102509,242,3.0,980141206
102509,246,5.0,980197160
102509,247,5.0,980141732
102509,253,5.0,980140561
102509,255,1.0,980140072
102509,260,4.0,979940553
102509,265,5.0,980197537
102509,266,3.0,980142365
102509,268,4.0,1014325597
102509,272,5.0,980197704
102509,280,4.0,980143573
102509,281,3.0,1014325327
102509,288,4.0,979941259
102509,292,4.0,979941640
102509,293,3.0,980141732
102509,296,4.0,980195850
102509,299,5.0,980196853
102509,300,4.0,1014324961
102509,302,5.0,980142472
102509,307,4.0,980196794
102509,314,4.0,980197465
102509,316,4.0,979941902
102509,317,4.0,979948896
102509,318,5.0,980195816
102509,319,5.0,980143311
102509,321,5.0,1014324858
102509,322,4.0,980135634
102509,324,5.0,980137984
102509,329,4.0,979943685
102509,333,1.0,980138780
102509,334,4.0,1014324962
102509,337,5.0,980197488
102509,339,3.0,980138043
102509,342,5.0,979947054
102509,344,1.0,980138780
102509,345,5.0,979947450
102509,348,5.0,979944671
102509,349,3.0,979941306
102509,350,4.0,980143500
102509,351,2.0,980136841
102509,352,5.0,979946567
102509,353,5.0,980142248
102509,355,3.0,980133989
102509,356,3.0,979947383
102509,357,4.0,979947089
102509,360,1.0,979942761
102509,364,2.0,980132207
102509,367,4.0,979948291
102509,368,3.0,979941458
102509,371,1.0,979947946
102509,372,2.0,979947054
102509,373,4.0,980143245
102509,376,4.0,979942106
102509,377,3.0,979941005
102509,380,4.0,979943557
102509,381,4.0,1011647396
102509,386,3.0,1011647158
102509,387,1.0,979942670
102509,388,5.0,1014325475
102509,410,4.0,980137361
102509,413,3.0,980139160
102509,417,5.0,979948504
102509,420,4.0,979942670
102509,423,3.0,979942525
102509,434,3.0,979942211
102509,437,1.0,980140050
102509,438,4.0,979942861
102509,440,4.0,979947128
102509,441,5.0,980135481
102509,448,4.0,980198207
102509,449,3.0,979945681
102509,451,4.0,980141538
102509,454,4.0,980143500
102509,455,2.0,979943918
102509,457,3.0,979940676
102509,464,3.0,979941458
102509,466,2.0,979941972
102509,468,4.0,980138380
102509,471,4.0,979947054
102509,474,3.0,979940785
102509,479,3.0,979942331
102509,480,4.0,979941137
102509,481,5.0,980143472
102509,485,2.0,979942076
102509,490,5.0,980143472
102509,491,3.0,1011647006
102509,493,5.0,979940785
102509,494,3.0,979941204
102509,497,4.0,1014325004
102509,500,4.0,980138737
102509,504,4.0,979942211
102509,505,2.0,980139953
102509,507,4.0,979941641
102509,508,4.0,1014325211
102509,510,4.0,1011650374
102509,514,4.0,979947025
102509,515,4.0,1014324856
102509,517,2.0,979942040
102509,520,3.0,980139715
102509,521,5.0,980143376
102509,524,2.0,1014325796
102509,527,4.0,980195850
102509,529,4.0,980197488
102509,532,5.0,980137984
102509,533,5.0,979942331
102509,534,4.0,1014325045
102509,535,5.0,1014325717
102509,537,3.0,979948291
102509,538,3.0,980198357
102509,539,3.0,979948571
102509,541,5.0,979940210
102509,543,3.0,979946361
102509,544,1.0,979942211
102509,546,1.0,980134056
102509,550,1.0,980138278
102509,551,5.0,979944569
102509,555,4.0,979940929
102509,562,4.0,979945772
102509,569,3.0,980132708
102509,574,5.0,979947946
102509,581,5.0,980197106
102509,585,4.0,980136952
102509,586,4.0,980133180
102509,587,4.0,980138245
102509,588,4.0,979945310
102509,589,5.0,979940676
102509,590,4.0,979943228
102509,592,4.0,979940893
102509,593,5.0,980143109
102509,594,5.0,980132068
102509,595,5.0,980132068
102509,596,5.0,980132207
102509,597,4.0,980138043
102509,600,5.0,980143782
102509,608,5.0,980143109
102509,609,4.0,979943421
102509,610,4.0,979941458
102509,616,4.0,980132356
102509,627,2.0,980143526
102509,628,4.0,1014325394
102509,647,4.0,1014325475
102509,648,4.0,979941845
102509,653,4.0,979942076
102509,661,4.0,980132252
102509,663,5.0,979948137
102509,671,4.0,979948012
102509,674,4.0,979943557
102509,678,5.0,1014324788
102509,685,4.0,1014324723
102509,688,2.0,979942761
102509,705,4.0,980136952
102509,707,2.0,979940383
102509,708,4.0,979947089
102509,719,3.0,980139584
102509,720,5.0,980132068
102509,724,4.0,980140561
102509,728,4.0,980137563
102509,733,3.0,979941677
102509,736,1.0,979942525
102509,737,1.0,979942256
102509,745,5.0,979944137
102509,750,5.0,980142688
102509,761,4.0,979943685
102509,764,4.0,980141971
102509,765,1.0,980139824
102509,766,4.0,1014325927
102509,778,4.0,980198052
102509,780,5.0,980142865
102509,782,2.0,980143840
102509,783,5.0,980132404
102509,784,2.0,1011645188
102509,785,5.0,979948012
102509,786,2.0,979942003
102509,788,3.0,979939979
102509,798,3.0,979942420
102509,799,5.0,979947383
102509,800,4.0,980141415
102509,805,4.0,1011645424
102509,810,1.0,980134289
102509,818,4.0,980138885
102509,830,5.0,980139627
102509,831,4.0,980196714
102509,832,3.0,980143472
102509,833,1.0,980139276
102509,837,4.0,1011645424
102509,838,4.0,979946361
102509,839,3.0,979942943
102509,858,5.0,979940494
102509,860,3.0,980136503
102509,861,4.0,980143643
102509,866,4.0,980141868
102509,898,4.0,979945262
102509,899,5.0,980141154
102509,901,4.0,979947054
102509,902,5.0,980141839
102509,903,5.0,980141415
102509,904,5.0,980141381
102509,905,5.0,980134904
102509,906,5.0,980141415
102509,908,5.0,980143109
102509,909,5.0,979944232
102509,910,4.0,980134773
102509,911,4.0,980135081
102509,912,5.0,980141732
102509,913,5.0,980141381
102509,914,5.0,980141183
102509,915,4.0,979945186
102509,916,5.0,979944190
102509,919,4.0,979943025
102509,920,5.0,980141839
102509,921,5.0,979945772
102509,922,5.0,979940262
102509,924,5.0,980141381
102509,926,4.0,980196361
102509,927,5.0,979947760
102509,928,4.0,980141685
102509,929,4.0,980143109
102509,930,5.0,979940262
102509,931,5.0,980141498
102509,932,4.0,980142200
102509,933,5.0,979944477
102509,934,4.0,979946158
102509,946,4.0,979944569
102509,948,4.0,980197425
102509,949,4.0,980197106
102509,950,5.0,980141381
102509,951,5.0,980135051
102509,952,4.0,979945262
102509,953,5.0,980196036
102509,954,4.0,980196425
102509,955,4.0,979945058
102509,965,5.0,980143153
102509,968,5.0,980140269
102509,969,4.0,979940858
102509,986,5.0,979943379
102509,994,5.0,1014324740
102509,998,4.0,979941306
102509,999,4.0,1011648751
102509,1003,2.0,980143757
102509,1005,1.0,980134081
102509,1007,3.0,980133180
102509,1009,4.0,979943421
102509,1010,5.0,980132878
102509,1011,4.0,979943630
102509,1012,5.0,980132708
102509,1013,3.0,980132708
102509,1015,4.0,979943379
102509,1016,5.0,980133180
102509,1017,5.0,979943163
102509,1018,2.0,980132984
102509,1019,5.0,979943557
102509,1020,3.0,980137743
102509,1021,4.0,980133366
