userId,movieId,rating,timestamp
12773,93443,3.5,1488759024
12773,94813,3.0,1488081753
12773,94864,4.0,1486433031
12773,96079,4.0,1486693413
12773,96432,4.0,1486693442
12773,96488,3.5,1487900639
12773,96610,3.0,1488745768
12773,96737,3.0,1488139093
12773,97304,3.5,1486693402
12773,97923,4.5,1488071643
12773,98961,4.0,1488071652
12773,99114,5.0,1486692592
12773,100810,4.0,1488073095
12773,101864,3.5,1486693492
12773,102445,4.0,1486693483
12773,103075,4.0,1488139255
12773,103228,3.5,1488073466
12773,103249,4.5,1486433104
12773,103253,4.0,1486433271
12773,104841,3.5,1486779269
12773,105519,3.5,1486609002
12773,105844,4.0,1488071493
12773,106100,3.5,1488745744
12773,106782,3.5,1486692650
12773,107406,3.0,1486693681
12773,109280,3.0,1488745645
12773,109374,3.0,1486692859
12773,109487,4.5,1486433051
12773,111360,3.5,1486771845
12773,111759,3.5,1486692668
12773,112623,3.5,1488745754
12773,112852,3.5,1486692811
12773,112868,2.5,1488685296
12773,113741,4.0,1487899969
12773,114033,3.0,1486771842
12773,114847,2.5,1486869217
12773,115210,3.5,1487013763
12773,115414,2.5,1486596953
12773,115569,3.5,1486692985
12773,115967,3.5,1486596948
12773,116797,3.5,1486692691
12773,117529,2.5,1486771883
12773,119139,3.5,1486779282
12773,119145,3.5,1486692997
12773,122882,4.0,1486693449
12773,122890,3.5,1487900243
12773,122904,4.5,1486692555
12773,122920,3.5,1487900186
12773,122922,4.0,1487900191
12773,122924,4.0,1487900238
12773,127218,3.5,1486596977
12773,132046,3.0,1488073375
12773,132796,3.5,1488082857
12773,134130,4.5,1486433046
12773,135141,2.5,1487900737
12773,135536,3.5,1487900265
12773,135567,4.5,1486432824
12773,135569,3.5,1486779294
12773,136020,4.0,1486693518
12773,136864,3.5,1487900284
12773,138212,3.0,1487900314
12773,139385,3.5,1486692848
12773,139644,4.0,1486692955
12773,140174,5.0,1486692994
12773,142999,3.5,1487534075
12773,143385,4.5,1486692961
12773,146656,3.5,1486869257
12773,148172,3.5,1486597152
12773,149334,4.0,1487900705
12773,151507,2.5,1486608643
12773,151933,5.0,1487561856
12773,152077,3.5,1486693441
12773,152079,4.0,1487900261
12773,152083,3.5,1487900234
12773,155288,4.0,1487623146
12773,156609,3.0,1487900280
12773,157200,3.5,1487900733
12773,157699,4.0,1487900188
12773,158238,3.0,1487900183
12773,158872,3.5,1487900268
12773,159093,3.5,1487900224
12773,160271,3.5,1487900746
12773,160438,3.5,1487900246
12773,160563,3.0,1487900252
12773,160565,3.5,1487900275
12773,160980,4.5,1487900177
12773,161127,4.0,1487900207
12773,161131,3.5,1487900202
12773,161580,3.0,1487900749
12773,161582,4.0,1487900168
12773,162160,3.5,1489885264
12773,162350,3.0,1487900216
12773,162598,4.0,1487900200
12773,162606,4.0,1487900709
12773,163645,5.0,1486878875
12773,163985,2.5,1487900731
12773,164179,3.5,1486431966
12773,166635,4.0,1493938113
12773,166643,4.5,1487900165
12774,47,4.5,1506874165
12774,50,4.5,1506874154
12774,318,4.5,1506873759
12774,356,4.0,1506873882
12774,589,4.5,1506874170
12774,593,4.0,1507037168
12774,608,4.0,1593806268
12774,858,3.5,1506873784
12774,1090,4.0,1506874271
12774,1206,4.5,1593806770
12774,1580,3.5,1506874520
12774,1676,3.5,1506874098
12774,1961,3.5,1506874225
12774,2028,4.5,1506874200
12774,2324,4.5,1506874167
12774,2571,4.5,1506873774
12774,2762,3.5,1506874212
12774,2858,4.0,1506873865
12774,2918,3.5,1506874682
12774,2959,4.5,1506873777
12774,3147,4.5,1506873883
12774,3186,4.0,1507036780
12774,3409,3.0,1593805104
12774,3535,4.5,1593804855
12774,3578,4.0,1593804743
12774,3949,4.5,1506874188
12774,3967,4.5,1593805017
12774,4011,4.5,1506874155
12774,4226,4.5,1506874162
12774,4270,3.0,1593804919
12774,4310,3.5,1506874034
12774,4369,2.0,1593804955
12774,4973,3.5,1506873830
12774,4993,4.0,1506873803
12774,4995,4.0,1506874214
12774,5010,4.5,1506874284
12774,5810,4.0,1593805080
12774,5952,4.5,1593804739
12774,5989,4.5,1506874242
12774,6016,4.5,1593804777
12774,6373,4.0,1593804818
12774,6537,4.0,1593804885
12774,7153,4.0,1506873780
12774,7254,3.5,1506873919
12774,7361,4.0,1506874198
12774,7458,3.5,1506874013
12774,8464,4.0,1507739328
12774,8644,2.5,1506873979
12774,8874,3.5,1506874062
12774,30812,4.0,1593804987
12774,32587,3.0,1506874245
12774,33660,4.0,1593805201
12774,33794,4.0,1593804753
12774,35836,3.0,1593804823
12774,36529,4.0,1506873981
12774,44195,4.5,1506874105
12774,47099,4.0,1506874278
12774,48043,4.0,1593805470
12774,48385,3.5,1506874053
12774,48780,4.5,1507739273
12774,49272,3.0,1506874382
12774,51662,3.5,1593804797
12774,55247,4.5,1507037286
12774,55820,4.5,1593804787
12774,56587,3.5,1506874516
12774,56782,3.5,1593804938
12774,58559,4.5,1506874159
12774,59315,3.5,1506874527
12774,60069,3.5,1506874304
12774,60074,3.5,1593805059
12774,63992,1.0,1593805164
12774,64716,4.0,1506874376
12774,64969,3.5,1593805172
12774,68157,4.0,1593804765
12774,69122,4.0,1593804808
12774,69481,3.0,1506874087
12774,69757,4.0,1593804873
12774,70286,3.0,1506873911
12774,71535,3.5,1506874393
12774,72998,2.5,1506873953
12774,74458,4.0,1506873875
12774,79132,4.5,1506873758
12774,80463,4.5,1507036833
12774,81562,4.0,1593805133
12774,84152,4.5,1506874459
12774,84772,3.5,1506874680
12774,88129,3.5,1506874511
12774,88163,4.0,1593805196
12774,88405,3.5,1506874533
12774,88744,0.5,1506874006
12774,89492,3.5,1506874391
12774,89745,3.0,1593804795
12774,90405,3.5,1506874025
12774,91529,4.5,1506873861
12774,91658,3.5,1506873914
12774,92259,5.0,1506874176
12774,93510,3.5,1593805096
12774,95441,3.5,1593805193
12774,97752,4.0,1506874089
12774,99114,4.0,1506873862
12774,101973,4.5,1507036794
12774,103249,3.5,1506874018
12774,103253,3.0,1506874040
12774,104211,4.0,1506874594
12774,104841,3.0,1506873962
12774,104879,4.0,1506874374
12774,106100,4.0,1506873959
12774,106782,4.0,1506873929
12774,106920,4.5,1593804903
12774,108932,3.0,1593805121
12774,109374,2.5,1506874369
12774,109487,4.0,1506874232
12774,111759,4.5,1593804849
12774,112552,3.5,1506873781
12774,112556,4.0,1506873924
12774,112623,0.5,1506874002
12774,112852,3.5,1506874548
12774,115210,4.0,1593805471
12774,115569,4.0,1506874486
12774,115713,3.0,1506873941
12774,116797,4.0,1506873870
12774,122882,3.5,1506873971
12774,122904,4.0,1506874252
12774,127202,4.0,1507037037
12774,129354,3.5,1506874536
12774,134130,3.0,1506874360
12774,139385,4.0,1593805077
12774,140341,4.5,1593805872
12774,148626,4.5,1506874605
12774,152071,4.0,1593805670
12774,159415,4.5,1507036770
12774,163645,3.0,1506874082
12774,164179,4.0,1593804876
12774,168250,4.0,1593805157
12774,168252,3.0,1509833407
12774,170705,4.5,1507037274
12774,174055,4.0,1507037190
12774,176371,4.0,1593806123
12774,177651,5.0,1593806118
12774,192379,3.5,1593806272
12774,202429,4.0,1593806108
12774,204698,5.0,1593805407
12774,205156,3.5,1593805994
12774,208703,3.5,1624889183
12775,17,5.0,838527657
12775,34,4.0,838527508
12775,105,4.0,838527739
12775,110,4.0,838527487
12775,150,4.0,838527348
12775,151,3.0,838527641
12775,185,4.0,838527471
12775,186,3.0,838527657
12775,225,4.0,838527526
12775,231,1.0,838527430
12775,261,4.0,838527693
12775,272,4.0,838527785
12775,316,1.0,838527430
12775,318,1.0,838527430
12775,350,5.0,838527625
12775,357,5.0,838527625
12775,420,1.0,838527547
12775,454,5.0,838527508
12775,457,3.0,838527451
12775,500,3.0,838527583
12775,509,4.0,838527673
12775,515,5.0,838527785
